code,date,entry_delta,entry_quality,crowding,crowding_mean,t3,t5,ret_5d_pct,sector_5d_return
603980,20260804,1.0,62.5,10.0,,1.64,1.19,3.846,
688585,20260804,-6.0,45.0,10.0,,8.75,7.21,26.288,
719,20260804,1.0,62.5,10.0,,-4.03,-3.56,1.435,
423,20260804,1.0,62.5,10.0,,-2.2,-1.79,5.0,
603311,20260804,-2.0,55.0,10.0,,7.96,4.64,9.394,
300939,20260804,-8.0,40.0,10.0,,13.23,15.14,21.418,
600160,20260804,1.0,62.5,10.0,,5.41,2.8,7.57,
688322,20260804,-8.0,40.0,10.0,,5.55,7.91,20.783,
688131,20260804,-2.0,55.0,30.0,3.465,16.67,17.28,15.139,1.761
300093,20260805,-2.0,55.0,10.0,,1.61,-0.04,9.872,
603261,20260805,-2.0,55.0,10.0,,-3.32,2.38,14.786,
2768,20260805,-8.0,40.0,10.0,,5.82,8.3,19.556,
603976,20260805,-2.0,55.0,10.0,-3.481,3.96,4.26,8.273,-5.156
605198,20260805,-2.0,55.0,10.0,,12.67,9.2,9.368,
3013,20260805,1.0,62.5,10.0,-4.593,1.61,1.83,6.433,-4.988
601233,20260805,1.0,62.5,10.0,,6.36,1.7,3.14,
2354,20260805,-6.0,45.0,10.0,,4.76,6.76,27.948,
2925,20260805,1.0,62.5,10.0,-2.157,0.09,0.86,2.982,-2.395
300214,20260805,1.0,62.5,10.0,-2.939,-3.23,-6.15,-2.0,-4.361
300506,20260805,-8.0,40.0,10.0,-4.593,-17.31,-14.72,18.269,-4.988
601678,20260805,1.0,62.5,10.0,,13.61,9.33,0.761,
603156,20260805,-8.0,40.0,10.0,,12.22,11.18,20.669,
688646,20260805,-4.0,50.0,10.0,,6.72,-0.49,16.309,
703,20260805,1.0,62.5,10.0,,11.53,5.21,5.064,
2141,20260805,1.0,62.5,10.0,1.963,21.96,26.68,-10.635,3.54
600563,20260805,1.0,62.5,10.0,,-3.22,-5.01,4.414,
2415,20260805,1.0,62.5,10.0,,-1.71,-4.25,7.555,
688690,20260805,1.0,62.5,10.0,,14.52,15.84,6.519,
2832,20260805,1.0,62.5,10.0,,0.43,1.4,6.631,
603012,20260805,-2.0,55.0,10.0,-3.012,-5.57,4.18,8.647,-3.903
688057,20260805,-2.0,55.0,10.0,,10.82,4.62,8.659,
603466,20260805,-8.0,40.0,10.0,,0.45,11.04,19.038,
2458,20260805,1.0,62.5,10.0,,11.37,14.16,4.556,
518,20260805,-2.0,55.0,10.0,,4.82,8.12,8.659,
603317,20260805,1.0,62.5,10.0,,-1.28,-1.82,1.16,
600919,20260805,1.0,62.5,10.0,,1.55,0.34,-0.172,
688253,20260805,1.0,62.5,10.0,,17.34,8.36,5.395,
603519,20260805,1.0,62.5,10.0,,5.56,0.78,6.676,
688710,20260805,1.0,62.5,30.0,3.465,14.32,18.66,-0.642,1.761
600971,20260805,1.0,62.5,10.0,,8.35,6.68,0.894,
601339,20260805,1.0,62.5,10.0,,-4.65,-4.17,4.851,
688115,20260805,-4.0,50.0,10.0,,4.56,11.48,17.391,
300878,20260805,-4.0,50.0,10.0,,3.97,10.34,16.896,
603162,20260805,1.0,62.5,10.0,,13.32,1.61,1.359,
603228,20260805,1.0,62.5,10.0,1.963,24.74,27.61,4.182,3.54
601000,20260805,1.0,62.5,10.0,,-2.73,-3.77,-0.419,
603127,20260805,1.0,62.5,30.0,3.465,12.34,8.83,5.371,1.761
600985,20260805,1.0,62.5,10.0,,12.4,7.6,-2.216,
600267,20260805,1.0,62.5,10.0,,18.08,16.75,1.436,
739,20260805,1.0,62.5,10.0,,4.35,0.27,5.905,
1872,20260805,1.0,62.5,10.0,,1.23,-1.14,1.386,
2563,20260805,1.0,62.5,10.0,,0.82,-2.77,-0.488,
603373,20260805,-2.0,55.0,10.0,,4.93,8.6,12.381,
300001,20260805,1.0,62.5,10.0,,-1.45,2.31,4.829,
582,20260805,1.0,62.5,10.0,,3.43,1.4,4.789,
951,20260805,1.0,62.5,10.0,,-0.09,-3.16,-5.209,
301273,20260805,1.0,62.5,10.0,,7.37,11.48,-9.021,
600236,20260805,1.0,62.5,10.0,-6.582,-2.51,-5.37,1.923,-6.224
600885,20260805,1.0,62.5,10.0,,-3.16,-4.94,6.828,
2955,20260805,1.0,62.5,10.0,,5.94,7.18,3.938,
300628,20260805,1.0,62.5,10.0,,2.35,-0.38,3.031,
603558,20260805,1.0,62.5,10.0,,0.0,-4.04,0.157,
333,20260805,1.0,62.5,10.0,-1.758,-0.23,-1.36,-1.77,-2.402
2606,20260805,1.0,62.5,10.0,-5.784,1.44,0.55,0.205,-6.381
600872,20260805,1.0,62.5,10.0,,-0.51,-2.09,0.102,
301053,20260805,1.0,62.5,10.0,,-4.65,-3.18,1.543,
605098,20260805,1.0,62.5,10.0,,1.39,-0.94,4.425,
603990,20260805,1.0,62.5,10.0,-5.519,24.95,31.26,-1.443,-7.167
300453,20260805,1.0,62.5,10.0,-3.481,1.68,-0.73,-1.546,-5.156
688071,20260805,1.0,62.5,10.0,,-1.15,4.65,3.232,
2258,20260805,1.0,62.5,10.0,,-0.89,-2.87,-0.612,
600886,20260805,1.0,62.5,10.0,-6.582,-0.42,-2.23,-2.857,-6.224
300534,20260805,1.0,62.5,10.0,,19.4,18.57,3.028,
2440,20260805,1.0,62.5,10.0,,7.02,2.47,-4.326,
603980,20260805,1.0,62.5,10.0,,3.28,7.45,-0.882,
300234,20260805,-4.0,50.0,10.0,-3.885,-2.14,-1.6,17.522,-4.326
423,20260805,1.0,62.5,10.0,,-0.31,-2.32,0.836,
603311,20260805,-2.0,55.0,10.0,,7.11,6.25,12.281,
300939,20260805,-6.0,45.0,10.0,,9.35,14.68,29.299,
600160,20260805,-2.0,55.0,10.0,,3.63,-3.54,10.176,
688322,20260805,-6.0,45.0,10.0,,2.45,5.35,26.21,
688131,20260805,1.0,62.5,30.0,3.465,19.34,14.91,3.231,1.761
688697,20260805,-2.0,55.0,10.0,,4.4,3.55,11.397,
688017,20260805,-8.0,40.0,10.0,,-0.08,6.24,20.052,
301013,20260805,-8.0,40.0,10.0,,6.5,3.21,22.225,
688485,20260805,1.0,62.5,10.0,,17.92,24.55,2.779,
48,20260805,-4.0,50.0,10.0,-4.068,2.92,13.55,16.897,-4.892
603226,20260805,-2.0,55.0,10.0,,4.89,7.53,10.664,
2138,20260805,-2.0,55.0,10.0,,-0.87,3.05,14.948,
603261,20260806,-8.0,40.0,10.0,,-3.03,13.69,22.273,
300497,20260806,-2.0,55.0,10.0,,2.42,0.22,11.963,
2747,20260806,-8.0,40.0,10.0,,3.2,-0.94,24.544,
2167,20260806,-8.0,40.0,10.0,,4.53,0.0,19.888,
605020,20260806,-2.0,55.0,10.0,,-0.43,-0.49,13.423,
2768,20260806,-6.0,45.0,10.0,,1.83,3.79,31.095,
605198,20260806,-8.0,40.0,10.0,,7.94,6.83,21.302,
3013,20260806,-2.0,55.0,10.0,-4.593,-2.94,-1.22,13.625,-4.988
301218,20260806,-8.0,40.0,10.0,,5.45,7.5,24.496,
601233,20260806,1.0,62.5,10.0,,1.92,-3.28,5.896,
2774,20260806,-8.0,40.0,10.0,-3.012,0.31,-1.12,19.748,-3.903
300214,20260806,1.0,62.5,10.0,-2.939,4.16,-2.32,1.205,-4.361
603110,20260806,-2.0,55.0,10.0,,5.0,4.6,14.181,
603995,20260806,-2.0,55.0,10.0,-5.695,5.87,7.88,13.519,-5.635
1229,20260806,-6.0,45.0,10.0,,4.38,7.16,27.024,
703,20260806,1.0,62.5,10.0,,1.74,-2.15,7.165,
2415,20260806,1.0,62.5,10.0,,-2.39,-4.29,5.138,
2832,20260806,1.0,62.5,10.0,,3.55,3.12,-0.736,
603012,20260806,-2.0,55.0,10.0,-3.012,3.23,5.43,10.406,-3.903
688057,20260806,-8.0,40.0,10.0,,-0.16,-3.14,23.616,
603466,20260806,-8.0,40.0,10.0,,-0.7,20.14,22.845,
2458,20260806,1.0,62.5,10.0,,17.15,11.58,6.375,
518,20260806,-2.0,55.0,10.0,,6.57,4.29,14.783,
603317,20260806,1.0,62.5,10.0,,1.68,3.01,-4.93,
600919,20260806,1.0,62.5,10.0,,0.26,-0.26,-0.592,
601168,20260806,-2.0,55.0,10.0,,-2.29,-9.54,8.404,
3004,20260806,-8.0,40.0,10.0,,4.77,10.86,22.43,
2979,20260806,-4.0,50.0,10.0,,-0.08,0.76,15.801,
300561,20260806,-2.0,55.0,10.0,-5.519,-5.11,-9.46,9.577,-7.167
2938,20260806,-8.0,40.0,10.0,1.963,1.81,0.81,23.406,3.54
688710,20260806,0.0,60.0,30.0,3.465,21.57,23.32,10.0,1.761
600971,20260806,1.0,62.5,10.0,,2.8,1.1,4.557,
601339,20260806,1.0,62.5,10.0,,-3.56,-3.68,0.0,
301365,20260806,-8.0,40.0,10.0,-4.593,0.88,-0.31,20.331,-4.988
300878,20260806,-6.0,45.0,10.0,,-0.98,5.83,30.275,
2142,20260806,1.0,62.5,10.0,,1.52,1.99,-3.526,
601000,20260806,1.0,62.5,10.0,,-1.91,-4.03,-3.462,
608,20260806,-6.0,45.0,10.0,-6.099,7.41,6.85,26.773,-6.888
2841,20260806,-8.0,40.0,10.0,,0.26,0.95,18.414,
603127,20260806,-2.0,55.0,30.0,3.465,10.82,12.34,15.506,1.761
600985,20260806,1.0,62.5,10.0,,2.68,-0.79,7.143,
739,20260806,1.0,62.5,10.0,,5.86,7.8,6.294,
688758,20260806,-2.0,55.0,10.0,,7.12,14.88,14.348,
1872,20260806,1.0,62.5,10.0,,-1.36,-2.62,-0.676,
2563,20260806,1.0,62.5,10.0,,0.5,-3.47,-4.088,
603373,20260806,-8.0,40.0,10.0,,7.66,8.79,18.213,
300001,20260806,1.0,62.5,10.0,,1.28,2.76,4.242,
582,20260806,1.0,62.5,10.0,,5.37,0.96,0.08,
600236,20260806,1.0,62.5,10.0,-6.582,-2.56,-4.75,2.523,-6.224
600885,20260806,1.0,62.5,10.0,,-0.17,2.77,3.073,
300759,20260806,0.0,60.0,30.0,3.465,18.32,23.82,9.969,1.761
2955,20260806,-2.0,55.0,10.0,,1.94,1.13,11.525,
2396,20260806,-8.0,40.0,10.0,,4.17,12.63,18.788,
300628,20260806,1.0,62.5,10.0,,-0.58,-0.38,1.459,
603558,20260806,1.0,62.5,10.0,,-0.54,-7.24,-0.386,
333,20260806,1.0,62.5,10.0,-1.758,0.42,-1.25,-4.081,-2.402
2606,20260806,1.0,62.5,10.0,-5.784,1.6,-0.21,-1.9,-6.381
600872,20260806,1.0,62.5,10.0,,0.1,-1.81,-3.119,
301053,20260806,1.0,62.5,10.0,,-1.44,0.35,2.025,
605098,20260806,1.0,62.5,10.0,,2.64,-0.92,0.568,
688105,20260806,-2.0,55.0,10.0,,15.08,24.02,14.704,
603990,20260806,-4.0,50.0,10.0,-5.519,16.35,7.02,15.0,-7.167
2258,20260806,1.0,62.5,10.0,,0.57,-3.11,-11.619,
688777,20260806,-6.0,45.0,10.0,,-4.74,-7.09,29.332,
603980,20260806,1.0,62.5,10.0,,0.89,5.95,6.951,
601677,20260806,1.0,62.5,10.0,-6.848,0.65,-2.78,2.234,-6.661
423,20260806,1.0,62.5,10.0,,-0.04,-1.79,-2.516,
603311,20260806,-8.0,40.0,10.0,,-3.76,0.13,20.197,
600160,20260806,-2.0,55.0,10.0,,-3.03,-5.1,10.679,
688131,20260806,1.0,62.5,30.0,3.465,18.75,23.71,5.265,1.761
301013,20260806,-6.0,45.0,10.0,,4.41,-1.98,28.171,
48,20260806,-6.0,45.0,10.0,-4.068,2.38,11.29,26.316,-4.892
603226,20260806,-2.0,55.0,10.0,,2.69,4.48,12.305,
300285,20260806,-2.0,55.0,10.0,,5.81,2.58,13.463,
301526,20260806,1.0,62.5,10.0,,9.94,1.7,6.893,
2859,20260806,-2.0,55.0,10.0,,18.73,9.2,13.528,
603678,20260806,-8.0,40.0,10.0,,3.53,3.83,21.585,
1258,20260806,1.0,62.5,10.0,,30.57,25.16,-1.296,
2348,20260806,-6.0,45.0,10.0,,0.17,5.55,28.108,
600667,20260806,-8.0,40.0,10.0,-4.593,12.17,25.82,22.414,-4.988
2674,20260807,-8.0,40.0,10.0,-4.602,0.24,2.81,24.473,-6.235
601958,20260807,-4.0,50.0,10.0,-0.708,-5.21,-7.18,15.396,-0.893
688432,20260807,-18.0,15.0,80.0,15.691,3.88,4.65,33.413,14.864
301536,20260807,-2.0,55.0,10.0,,1.56,-0.16,8.517,
603261,20260807,-2.0,55.0,10.0,,4.53,12.45,8.196,
300497,20260807,-4.0,50.0,10.0,,-3.88,-3.46,16.088,
2747,20260807,-8.0,40.0,10.0,,-2.23,-2.11,18.124,
2167,20260807,-8.0,40.0,10.0,,-1.02,-1.41,19.335,
605020,20260807,-2.0,55.0,10.0,,-0.49,-0.69,11.963,
2768,20260807,-8.0,40.0,10.0,,2.61,0.9,24.601,
603976,20260807,-4.0,50.0,10.0,-3.481,-1.16,-4.67,16.117,-5.156
301218,20260807,1.0,62.5,10.0,,6.07,7.4,7.392,
601233,20260807,1.0,62.5,10.0,,-0.98,-3.06,5.179,
2354,20260807,-8.0,40.0,10.0,,5.57,0.74,23.349,
1229,20260807,-6.0,45.0,10.0,,2.35,2.6,27.642,
703,20260807,-2.0,55.0,10.0,,-4.24,-6.31,10.068,
2415,20260807,1.0,62.5,10.0,,-1.86,-6.14,-1.089,
2832,20260807,1.0,62.5,10.0,,6.43,6.1,-5.271,
603466,20260807,-2.0,55.0,10.0,,9.39,10.26,11.166,
2458,20260807,1.0,62.5,10.0,,12.16,6.68,4.248,
600784,20260807,1.0,62.5,10.0,,6.04,3.94,4.384,
3004,20260807,-4.0,50.0,10.0,,7.96,9.93,17.384,
2979,20260807,1.0,62.5,10.0,,-2.13,-1.1,6.014,
300561,20260807,1.0,62.5,10.0,-5.519,-4.34,-11.42,5.727,-7.167
601918,20260807,1.0,62.5,10.0,,1.44,1.95,1.551,
603519,20260807,1.0,62.5,10.0,,0.0,-2.31,2.348,
2317,20260807,-2.0,55.0,10.0,,-2.92,-4.65,9.001,
600971,20260807,1.0,62.5,10.0,,1.72,2.45,3.291,
600936,20260807,1.0,62.5,10.0,,10.36,-4.29,5.461,
601339,20260807,1.0,62.5,10.0,,-1.71,-5.75,1.126,
688115,20260807,-8.0,40.0,10.0,,10.93,28.46,20.358,
301365,20260807,1.0,62.5,10.0,-4.593,1.14,12.75,5.267,-4.988
2350,20260807,-8.0,40.0,10.0,-5.784,-7.35,-9.29,18.28,-6.381
429,20260807,1.0,62.5,10.0,,-5.32,-4.53,1.719,
301165,20260807,1.0,62.5,10.0,,4.31,18.92,0.144,
603669,20260807,-4.0,50.0,10.0,,-0.8,0.64,15.213,
608,20260807,-4.0,50.0,10.0,-6.099,7.88,7.33,17.705,-6.888
600985,20260807,-2.0,55.0,10.0,,-1.82,5.47,9.332,
2432,20260807,1.0,62.5,10.0,,-2.79,-0.77,6.077,
601699,20260807,1.0,62.5,10.0,,0.56,1.48,7.682,
600546,20260807,1.0,62.5,10.0,,0.39,1.24,3.088,
603373,20260807,-8.0,40.0,10.0,,6.69,6.56,20.137,
688200,20260807,-8.0,40.0,80.0,15.691,0.21,-0.31,14.203,14.864
688361,20260807,0.0,60.0,80.0,15.691,-1.12,-7.86,1.269,14.864
779,20260807,1.0,62.5,10.0,-4.593,3.03,-16.51,0.548,-4.988
600188,20260807,1.0,62.5,10.0,,4.05,4.52,5.646,
300001,20260807,1.0,62.5,10.0,,4.02,4.34,0.085,
582,20260807,1.0,62.5,10.0,,3.83,-9.57,0.886,
301273,20260807,1.0,62.5,10.0,,4.46,7.04,2.198,
688702,20260807,-4.0,50.0,10.0,,-4.01,-0.6,17.444,
603823,20260807,-6.0,45.0,10.0,,15.88,5.88,40.812,
600236,20260807,1.0,62.5,10.0,-6.582,-1.86,-6.13,-0.185,-6.224
600885,20260807,1.0,62.5,10.0,,-1.67,2.72,-0.282,
600428,20260807,1.0,62.5,10.0,,2.03,-0.08,5.659,
2955,20260807,-2.0,55.0,10.0,,3.04,1.1,9.652,
2396,20260807,-2.0,55.0,10.0,,-0.14,10.82,13.584,
2199,20260807,1.0,62.5,10.0,,-5.57,-9.35,0.585,
300628,20260807,1.0,62.5,10.0,,-0.13,1.92,0.72,
603558,20260807,1.0,62.5,10.0,,-1.98,-5.71,-2.324,
605098,20260807,1.0,62.5,10.0,,-0.51,-5.4,-2.29,
688071,20260807,1.0,62.5,10.0,,4.33,-1.88,-5.426,
300408,20260807,-2.0,55.0,10.0,,1.56,2.45,14.067,
688777,20260807,-2.0,55.0,10.0,,-3.7,-7.58,11.125,
2440,20260807,1.0,62.5,10.0,,0.15,-6.71,-3.355,
601677,20260807,1.0,62.5,10.0,-6.848,-0.18,-4.8,0.297,-6.661
600160,20260807,-2.0,55.0,10.0,,-4.19,-5.19,9.539,
688322,20260807,-8.0,40.0,10.0,,0.46,-1.8,19.199,
301013,20260807,-4.0,50.0,10.0,,1.31,3.67,15.063,
48,20260807,-2.0,55.0,10.0,-4.068,10.33,8.37,13.769,-4.892
300285,20260807,-2.0,55.0,10.0,,2.11,-2.08,14.249,
603678,20260807,-8.0,40.0,10.0,,-2.14,2.36,23.708,
688507,20260807,-8.0,40.0,10.0,-5.519,0.31,-2.57,20.423,-7.167
2371,20260807,-8.0,40.0,80.0,15.691,1.06,-1.78,9.46,14.864
783,20260807,1.0,62.5,10.0,,-1.99,-0.11,5.116,
603387,20260807,1.0,62.5,10.0,,2.49,1.84,3.933,
301377,20260807,-6.0,45.0,10.0,,-0.1,-0.49,29.06,
603989,20260807,-8.0,40.0,10.0,,0.75,12.59,19.951,
603065,20260807,-6.0,45.0,10.0,-2.939,1.87,-3.25,26.489,-4.361
725,20260807,-2.0,55.0,10.0,,-2.47,-4.44,10.163,
1230,20260807,-2.0,55.0,10.0,,5.81,6.01,13.809,
300093,20260810,1.0,62.5,10.0,,9.91,7.57,4.418,
603261,20260810,1.0,62.5,10.0,,18.26,12.45,-1.362,
630,20260810,-2.0,55.0,10.0,,-7.09,-1.74,10.754,
300497,20260810,-8.0,40.0,10.0,,-3.44,0.48,19.686,
2768,20260810,-4.0,50.0,10.0,,1.68,8.81,16.424,
603976,20260810,-4.0,50.0,10.0,-0.92,-0.32,-0.68,15.979,-2.787
691,20260810,-2.0,55.0,10.0,,6.6,2.7,14.76,
3013,20260810,1.0,62.5,10.0,-2.176,-1.77,8.4,6.192,-2.161
601233,20260810,-2.0,55.0,10.0,,-7.09,-3.89,8.831,
600497,20260810,-4.0,50.0,10.0,,-5.31,-2.09,16.0,
2774,20260810,-8.0,40.0,10.0,-0.883,-5.23,1.6,20.91,-1.399
2925,20260810,1.0,62.5,10.0,-0.855,0.43,4.78,5.548,-2.627
688479,20260810,-8.0,40.0,10.0,-3.056,2.81,2.06,18.479,-4.303
300558,20260810,-8.0,40.0,10.0,,-1.88,-0.19,24.452,
1229,20260810,-4.0,50.0,10.0,,3.02,13.06,16.924,
600962,20260810,1.0,62.5,10.0,,-7.57,-5.6,5.155,
2415,20260810,1.0,62.5,10.0,,-4.29,-5.82,-1.344,
603466,20260810,-2.0,55.0,10.0,,21.52,11.16,11.462,
518,20260810,-2.0,55.0,10.0,,0.24,-1.46,11.924,
600919,20260810,1.0,62.5,10.0,,-0.76,-1.36,1.027,
688428,20260810,-8.0,40.0,10.0,,7.98,7.61,18.101,
688498,20260810,-8.0,40.0,10.0,,8.74,15.58,23.373,
3004,20260810,-2.0,55.0,10.0,,8.53,11.86,11.915,
300199,20260810,-8.0,40.0,10.0,,6.21,4.89,23.483,
601918,20260810,-2.0,55.0,10.0,,-2.83,-2.14,10.629,
603519,20260810,-2.0,55.0,10.0,,-2.55,-4.16,9.825,
2821,20260810,-8.0,40.0,55.0,8.909,-0.56,1.33,19.793,5.895
600971,20260810,1.0,62.5,10.0,,-2.36,-2.59,5.375,
301365,20260810,-4.0,50.0,10.0,-2.176,-2.29,1.75,15.579,-2.161
603669,20260810,-2.0,55.0,10.0,,3.62,4.78,12.454,
2841,20260810,-2.0,55.0,10.0,,-1.03,1.19,11.756,
603127,20260810,-6.0,45.0,55.0,8.909,-1.09,1.92,28.624,5.895
600985,20260810,-4.0,50.0,10.0,,-4.52,-0.88,15.243,
601699,20260810,-2.0,55.0,10.0,,-3.21,-1.15,10.967,
739,20260810,-4.0,50.0,10.0,,-0.57,-3.23,15.614,
600546,20260810,1.0,62.5,10.0,,-5.07,-2.46,7.867,
2563,20260810,1.0,62.5,10.0,,-5.5,-6.8,-2.37,
688361,20260810,-11.0,32.5,70.0,14.96,-5.03,4.15,19.632,10.997
600396,20260810,-2.0,55.0,10.0,-4.064,11.82,1.01,10.961,-2.758
601001,20260810,-2.0,55.0,10.0,,-7.69,-7.91,12.711,
300001,20260810,1.0,62.5,10.0,,-0.36,3.14,-0.841,
848,20260810,1.0,62.5,10.0,,-4.78,-9.33,-3.548,
688702,20260810,-6.0,45.0,10.0,,0.25,5.42,25.453,
600885,20260810,1.0,62.5,10.0,,2.77,3.71,-1.259,
600428,20260810,1.0,62.5,10.0,,3.22,2.96,2.643,
2955,20260810,-2.0,55.0,10.0,,-0.46,5.51,12.813,
2199,20260810,-2.0,55.0,10.0,,-5.73,-5.58,13.821,
300628,20260810,1.0,62.5,10.0,,-1.03,0.58,2.013,
605098,20260810,1.0,62.5,10.0,,-2.63,-3.74,1.835,
404,20260810,1.0,62.5,10.0,,-8.2,-10.09,0.761,
688071,20260810,1.0,62.5,10.0,,1.94,1.06,-7.091,
300408,20260810,-2.0,55.0,10.0,,4.39,5.81,11.316,
688777,20260810,-2.0,55.0,10.0,,-6.43,-5.98,11.027,
2440,20260810,1.0,62.5,10.0,,-7.29,-3.98,6.774,
423,20260810,1.0,62.5,10.0,,-1.72,-3.92,-2.419,
600160,20260810,-2.0,55.0,10.0,,-6.11,-7.2,11.039,
688322,20260810,-2.0,55.0,10.0,,1.59,4.63,9.169,
301013,20260810,-2.0,55.0,10.0,,-3.88,3.46,13.706,
2138,20260810,-2.0,55.0,10.0,,3.78,12.03,10.549,
603678,20260810,-8.0,40.0,10.0,,2.3,5.78,23.184,
600667,20260810,-8.0,40.0,10.0,-2.176,26.22,26.65,18.366,-2.161
688507,20260810,-4.0,50.0,10.0,-3.056,0.46,6.13,17.316,-4.303
2371,20260810,-11.0,32.5,70.0,14.96,-1.92,1.72,18.509,10.997
603387,20260810,1.0,62.5,10.0,,1.62,1.19,4.719,
301377,20260810,-6.0,45.0,10.0,,3.49,7.65,30.582,
688669,20260810,-6.0,45.0,10.0,,0.16,12.51,25.471,
301381,20260810,1.0,62.5,10.0,0.909,-0.13,0.83,0.833,-0.289
2867,20260810,1.0,62.5,10.0,,-3.56,-3.64,-0.691,
600183,20260810,-6.0,45.0,10.0,0.697,4.37,6.4,35.813,-0.725
600351,20260810,1.0,62.5,10.0,,1.88,3.62,0.724,
2636,20260810,-6.0,45.0,10.0,0.697,1.2,10.17,41.124,-0.725
571,20260810,-2.0,55.0,10.0,,-10.0,-9.15,10.388,
688630,20260810,-6.0,45.0,10.0,,-0.48,6.6,41.765,
688141,20260810,-6.0,45.0,10.0,,-3.02,-0.14,33.488,
301228,20260810,-2.0,55.0,10.0,,-4.6,-10.18,9.714,
301176,20260810,-6.0,45.0,10.0,0.697,2.27,9.93,25.17,-0.725
300566,20260810,-8.0,40.0,10.0,,-1.5,15.34,24.547,
2585,20260810,-2.0,55.0,10.0,,20.09,18.81,9.885,
605376,20260810,-6.0,45.0,10.0,,-1.48,3.33,32.715,
603186,20260810,-6.0,45.0,10.0,0.697,2.99,24.62,54.158,-0.725
601958,20260812,1.0,62.5,10.0,0.742,-1.5,,2.078,1.89
688432,20260812,-8.0,40.0,55.0,10.617,4.38,,23.446,11.268
301536,20260812,-2.0,55.0,10.0,,2.51,,8.655,
831,20260812,-2.0,55.0,10.0,,11.13,,9.651,
630,20260812,1.0,62.5,10.0,,1.49,,-0.6,
960,20260812,1.0,62.5,10.0,,1.28,,1.658,
300497,20260812,1.0,62.5,10.0,,3.6,,4.387,
2167,20260812,1.0,62.5,10.0,,4.49,,5.733,
688120,20260812,-2.0,55.0,55.0,10.617,0.52,,12.481,11.268
301218,20260812,-2.0,55.0,10.0,,-4.98,,14.638,
601233,20260812,1.0,62.5,10.0,,1.47,,1.479,
600497,20260812,1.0,62.5,10.0,,-1.81,,2.144,
2774,20260812,1.0,62.5,10.0,1.442,3.89,,4.968,3.308
601678,20260812,-2.0,55.0,10.0,,-2.51,,8.006,
300558,20260812,-2.0,55.0,10.0,,3.26,,13.442,
1229,20260812,1.0,62.5,10.0,,10.7,,-2.221,
688646,20260812,-6.0,45.0,10.0,,3.98,,,
600962,20260812,1.0,62.5,10.0,,-5.53,,-3.256,
703,20260812,1.0,62.5,10.0,,-1.75,,4.637,
603268,20260812,1.0,62.5,10.0,,7.2,,-1.105,
601101,20260812,-2.0,55.0,10.0,,0.63,,9.256,
603893,20260812,1.0,62.5,10.0,,-1.3,,7.331,
2458,20260812,-2.0,55.0,10.0,,-4.98,,14.413,
601168,20260812,1.0,62.5,10.0,,3.53,,-6.485,
688428,20260812,-4.0,50.0,10.0,,2.23,,16.847,
688253,20260812,-2.0,55.0,10.0,,-8.16,,9.145,
603713,20260812,1.0,62.5,10.0,,-1.51,,7.42,
601918,20260812,1.0,62.5,10.0,,1.93,,6.23,
603519,20260812,1.0,62.5,10.0,,-0.84,,-0.511,
2821,20260812,1.0,62.5,55.0,9.52,1.46,,7.112,11.071
600971,20260812,1.0,62.5,10.0,,0.0,,5.063,
2653,20260812,1.0,62.5,10.0,,1.61,,7.895,
688796,20260812,-4.0,50.0,55.0,9.52,7.87,,15.694,11.071
2841,20260812,1.0,62.5,10.0,,3.27,,0.857,
603127,20260812,-2.0,55.0,55.0,9.52,5.9,,10.475,11.071
600985,20260812,1.0,62.5,10.0,,5.37,,7.6,
600267,20260812,-4.0,50.0,10.0,,3.68,,17.236,
601699,20260812,-2.0,55.0,10.0,,0.87,,10.23,
739,20260812,1.0,62.5,10.0,,0.91,,2.102,
688758,20260812,1.0,62.5,10.0,,4.32,,7.072,
688200,20260812,-2.0,55.0,55.0,10.617,5.09,,9.248,11.268
300604,20260812,1.0,62.5,55.0,10.617,3.27,,5.555,11.268
600188,20260812,-2.0,55.0,10.0,,0.55,,14.219,
300001,20260812,1.0,62.5,10.0,,2.3,,2.485,
100,20260812,1.0,62.5,10.0,,1.37,,4.517,
300765,20260812,-2.0,55.0,10.0,,5.81,,12.5,
582,20260812,1.0,62.5,10.0,,-15.22,,0.852,
688002,20260812,-2.0,55.0,10.0,,-0.31,,10.419,
301273,20260812,-2.0,55.0,10.0,,11.56,,11.102,
688702,20260812,-2.0,55.0,10.0,,7.03,,9.833,
600885,20260812,1.0,62.5,10.0,,4.82,,-4.545,
2199,20260812,1.0,62.5,10.0,,-3.38,,-3.782,
688146,20260812,1.0,62.5,55.0,10.617,0.04,,7.345,11.268
300408,20260812,1.0,62.5,10.0,,-1.26,,-0.172,
688585,20260812,1.0,62.5,10.0,,5.72,,1.083,
600160,20260812,1.0,62.5,10.0,,-0.87,,-4.386,
301013,20260812,1.0,62.5,10.0,,2.69,,-0.241,
2138,20260812,1.0,62.5,10.0,,4.51,,0.806,
603678,20260812,1.0,62.5,10.0,,4.74,,2.425,
2371,20260812,1.0,62.5,55.0,10.617,-0.31,,3.514,11.268
301377,20260812,-2.0,55.0,10.0,,0.63,,8.052,
603065,20260812,-2.0,55.0,10.0,1.544,-3.69,,8.962,2.228
725,20260812,1.0,62.5,10.0,,1.33,,-0.67,
688669,20260812,-2.0,55.0,10.0,,14.98,,14.732,
600351,20260812,1.0,62.5,10.0,,3.77,,2.515,
